date,station_id,station_name,river,basin,lat,lon,role,stage_m,discharge_m3s,precip_mm,temp_c,sediment_kgm3,area_m2,warn_stage_m,alert_stage_m,warn_q_m3s,alert_q_m3s
2023-11-30,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.29,82.66,0.0,2.6,2.52,93.1,1130.0,1131.5,2200,4000
2023-12-01,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.28,74.63,5.0,5.0,2.37,84.7,1130.0,1131.5,2200,4000
2023-12-02,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.27,69.87,0.3,9.7,2.59,79.7,1130.0,1131.5,2200,4000
2023-12-03,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.28,77.6,22.1,10.9,2.3,87.8,1130.0,1131.5,2200,4000
2023-12-04,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.28,75.82,0.0,8.0,2.54,86.0,1130.0,1131.5,2200,4000
2023-12-05,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.27,69.28,0.0,3.8,2.29,79.1,1130.0,1131.5,2200,4000
2023-12-06,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.27,70.17,2.2,4.1,2.49,80.0,1130.0,1131.5,2200,4000
2023-12-07,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.27,69.57,0.0,1.6,2.26,79.4,1130.0,1131.5,2200,4000
2023-12-08,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.26,65.71,0.0,4.2,2.43,75.3,1130.0,1131.5,2200,4000
2023-12-09,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.26,67.49,0.0,5.2,2.3,77.2,1130.0,1131.5,2200,4000
2023-12-10,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.27,71.06,20.6,10.7,2.28,81.0,1130.0,1131.5,2200,4000
2023-12-11,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.4,180.48,32.7,4.1,3.15,192.3,1130.0,1131.5,2200,4000
2023-12-12,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.39,173.64,0.0,1.6,3.2,185.5,1130.0,1131.5,2200,4000
2023-12-13,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.42,205.16,0.0,2.4,3.42,216.7,1130.0,1131.5,2200,4000
2023-12-14,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.44,232.81,0.0,0.9,3.84,243.8,1130.0,1131.5,2200,4000
2023-12-15,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.42,203.67,0.0,3.0,3.48,215.2,1130.0,1131.5,2200,4000
2023-12-16,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.39,166.21,0.0,5.7,2.67,178.1,1130.0,1131.5,2200,4000
2023-12-17,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.37,151.64,5.7,6.7,2.91,163.6,1130.0,1131.5,2200,4000
2023-12-18,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.62,520.32,48.4,9.4,5.09,516.5,1130.0,1131.5,2200,4000
2023-12-19,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.67,624.39,0.0,2.4,6.28,612.6,1130.0,1131.5,2200,4000
2023-12-20,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.64,553.03,0.0,0.3,6.07,546.8,1130.0,1131.5,2200,4000
2023-12-21,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.56,413.28,0.0,2.0,4.54,416.4,1130.0,1131.5,2200,4000
2023-12-22,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.5,306.25,0.0,2.1,3.85,314.8,1130.0,1131.5,2200,4000
2023-12-23,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.45,235.78,0.0,2.7,3.6,246.7,1130.0,1131.5,2200,4000
2023-12-24,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.41,197.42,0.3,3.8,3.25,209.1,1130.0,1131.5,2200,4000
2023-12-25,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.39,169.18,0.0,5.1,3.34,181.1,1130.0,1131.5,2200,4000
2023-12-26,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.37,151.64,4.6,6.3,3.01,163.6,1130.0,1131.5,2200,4000
2023-12-27,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.39,165.91,41.2,7.8,3.15,177.8,1130.0,1131.5,2200,4000
2023-12-28,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.44,222.7,7.5,10.3,3.79,233.9,1130.0,1131.5,2200,4000
2023-12-29,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.44,228.05,0.0,7.7,3.43,239.1,1130.0,1131.5,2200,4000
2023-12-30,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.5,303.27,0.0,5.0,4.07,311.9,1130.0,1131.5,2200,4000
2023-12-31,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.5,303.27,0.0,4.1,3.87,311.9,1130.0,1131.5,2200,4000
2024-01-01,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.47,265.51,0.5,2.8,3.84,275.5,1130.0,1131.5,2200,4000
2024-01-02,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.44,230.73,0.6,1.9,3.72,241.7,1130.0,1131.5,2200,4000
2024-01-03,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.42,203.97,0.0,1.1,3.57,215.5,1130.0,1131.5,2200,4000
2024-01-04,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.4,179.88,0.1,1.9,3.17,191.7,1130.0,1131.5,2200,4000
2024-01-05,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.38,161.45,0.0,-1.4,2.93,173.4,1130.0,1131.5,2200,4000
2024-01-06,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.38,162.93,16.3,-0.8,2.93,174.9,1130.0,1131.5,2200,4000
2024-01-07,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.43,220.32,2.1,2.0,3.23,231.6,1130.0,1131.5,2200,4000
2024-01-08,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.41,189.69,0.0,3.5,3.26,201.4,1130.0,1131.5,2200,4000
2024-01-09,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.48,281.27,27.5,3.6,4.17,290.8,1130.0,1131.5,2200,4000
2024-01-10,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.87,1159.57,17.4,8.3,9.08,1094.3,1130.0,1131.5,2200,4000
2024-01-11,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1127.1,2039.66,0.0,3.4,11.65,1860.3,1130.0,1131.5,2200,4000
2024-01-12,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.99,1572.86,0.8,3.9,13.97,1457.0,1130.0,1131.5,2200,4000
2024-01-13,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.88,1192.28,7.7,7.0,9.69,1123.2,1130.0,1131.5,2200,4000
2024-01-14,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.85,1100.11,1.0,-0.4,10.02,1041.6,1130.0,1131.5,2200,4000
2024-01-15,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.81,984.15,3.0,-3.6,8.45,938.2,1130.0,1131.5,2200,4000
2024-01-16,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.74,784.94,5.3,-3.2,7.86,759.0,1130.0,1131.5,2200,4000
2024-01-17,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.67,615.47,0.0,-7.8,6.58,604.4,1130.0,1131.5,2200,4000
2024-01-18,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.61,496.54,0.0,-5.2,5.52,494.4,1130.0,1131.5,2200,4000
2024-01-19,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.57,416.26,7.1,-2.7,5.09,419.2,1130.0,1131.5,2200,4000
2024-01-20,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.54,365.71,0.0,-7.2,4.53,371.5,1130.0,1131.5,2200,4000
2024-01-21,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.5,309.22,0.0,-6.6,4.23,317.6,1130.0,1131.5,2200,4000
2024-01-22,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.49,296.14,0.0,-6.0,4.38,305.1,1130.0,1131.5,2200,4000
2024-01-23,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.47,266.7,0.0,-0.9,4.01,276.7,1130.0,1131.5,2200,4000
2024-01-24,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.45,237.86,0.2,3.3,3.48,248.7,1130.0,1131.5,2200,4000
2024-01-25,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.46,250.05,4.7,12.9,3.54,260.6,1130.0,1131.5,2200,4000
2024-01-26,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.49,293.16,3.4,16.7,3.95,302.2,1130.0,1131.5,2200,4000
2024-01-27,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.52,341.93,0.0,10.6,4.3,348.9,1130.0,1131.5,2200,4000
2024-01-28,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.8,936.58,33.9,5.0,8.7,895.6,1130.0,1131.5,2200,4000
2024-01-29,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.96,1459.87,2.3,4.8,12.1,1358.5,1130.0,1131.5,2200,4000
2024-01-30,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1127.09,1986.14,0.0,3.1,13.49,1814.3,1130.0,1131.5,2200,4000
2024-01-31,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.96,1468.79,0.2,2.4,12.57,1366.3,1130.0,1131.5,2200,4000
2024-02-01,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.83,1028.75,0.0,3.6,9.51,978.0,1130.0,1131.5,2200,4000
2024-02-02,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.75,799.81,2.0,6.6,7.68,772.4,1130.0,1131.5,2200,4000
2024-02-03,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.69,663.04,0.0,3.7,6.89,648.0,1130.0,1131.5,2200,4000
2024-02-04,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.64,556.0,0.0,1.7,5.56,549.5,1130.0,1131.5,2200,4000
2024-02-05,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.6,475.72,0.0,2.7,5.74,475.0,1130.0,1131.5,2200,4000
2024-02-06,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.56,413.28,0.0,0.7,4.95,416.4,1130.0,1131.5,2200,4000
2024-02-07,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.54,371.66,0.0,0.5,4.67,377.1,1130.0,1131.5,2200,4000
2024-02-08,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.52,338.95,0.0,3.3,4.46,346.0,1130.0,1131.5,2200,4000
2024-02-09,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.5,309.22,0.0,6.7,4.34,317.6,1130.0,1131.5,2200,4000
2024-02-10,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.48,280.08,1.2,9.2,4.05,289.6,1130.0,1131.5,2200,4000
2024-02-11,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.47,264.32,5.0,9.7,3.83,274.4,1130.0,1131.5,2200,4000
2024-02-12,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.46,248.86,0.6,7.1,3.64,259.4,1130.0,1131.5,2200,4000
2024-02-13,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.52,335.98,26.6,4.7,3.96,343.2,1130.0,1131.5,2200,4000
2024-02-14,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.67,624.39,0.0,2.0,6.47,612.6,1130.0,1131.5,2200,4000
2024-02-15,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.86,1120.92,0.0,0.5,9.86,1060.0,1130.0,1131.5,2200,4000
2024-02-16,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.8,948.47,0.0,4.4,8.63,906.3,1130.0,1131.5,2200,4000
2024-02-17,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.72,737.37,5.2,1.1,8.09,715.8,1130.0,1131.5,2200,4000
2024-02-18,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.67,615.47,0.0,-1.1,5.75,604.4,1130.0,1131.5,2200,4000
2024-02-19,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.63,538.16,0.0,0.8,5.8,533.0,1130.0,1131.5,2200,4000
2024-02-20,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.6,475.72,0.0,0.5,5.65,475.0,1130.0,1131.5,2200,4000
2024-02-21,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.57,425.18,0.0,1.1,5.2,427.6,1130.0,1131.5,2200,4000
2024-02-22,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.55,386.52,4.2,2.1,4.97,391.2,1130.0,1131.5,2200,4000
2024-02-23,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.54,371.66,1.7,6.0,4.28,377.1,1130.0,1131.5,2200,4000
2024-02-24,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.58,440.04,0.0,5.3,4.82,441.6,1130.0,1131.5,2200,4000
2024-02-25,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.64,564.92,0.0,0.1,6.16,557.8,1130.0,1131.5,2200,4000
2024-02-26,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.63,526.27,0.0,6.1,5.61,522.0,1130.0,1131.5,2200,4000
2024-02-27,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.6,472.75,0.6,10.9,5.76,472.2,1130.0,1131.5,2200,4000
2024-02-28,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.58,434.1,13.1,13.4,5.08,436.0,1130.0,1131.5,2200,4000
2024-02-29,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.57,416.26,2.0,2.8,4.94,419.2,1130.0,1131.5,2200,4000
2024-03-01,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.57,422.2,0.0,2.2,5.05,424.8,1130.0,1131.5,2200,4000
2024-03-02,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.59,460.86,17.4,6.0,5.15,461.1,1130.0,1131.5,2200,4000
2024-03-03,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.66,588.71,0.0,9.0,6.19,579.7,1130.0,1131.5,2200,4000
2024-03-04,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.69,666.01,0.0,11.2,6.49,650.7,1130.0,1131.5,2200,4000
2024-03-05,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.68,651.15,20.0,9.2,6.59,637.1,1130.0,1131.5,2200,4000
2024-03-06,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.67,624.39,11.8,9.0,6.25,612.6,1130.0,1131.5,2200,4000
2024-03-07,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.65,570.87,2.8,11.8,6.1,563.3,1130.0,1131.5,2200,4000
2024-03-08,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.62,511.4,0.0,8.6,5.19,508.2,1130.0,1131.5,2200,4000
2024-03-09,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.61,499.51,26.4,7.2,5.09,497.1,1130.0,1131.5,2200,4000
2024-03-10,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.8,957.39,3.4,5.8,9.03,914.3,1130.0,1131.5,2200,4000
2024-03-11,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1127.05,1798.83,0.0,4.0,13.22,1653.0,1130.0,1131.5,2200,4000
2024-03-12,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.94,1403.38,0.0,10.1,11.5,1309.0,1130.0,1131.5,2200,4000
2024-03-13,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.83,1031.72,0.0,12.4,9.27,980.7,1130.0,1131.5,2200,4000
2024-03-14,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.75,811.7,0.0,14.1,7.37,783.2,1130.0,1131.5,2200,4000
2024-03-15,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.7,677.9,0.8,16.9,7.49,661.6,1130.0,1131.5,2200,4000
2024-03-16,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.66,597.63,0.6,11.0,5.73,587.9,1130.0,1131.5,2200,4000
2024-03-17,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.64,550.05,0.0,12.1,6.37,544.0,1130.0,1131.5,2200,4000
2024-03-18,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.61,490.59,0.0,6.5,5.21,488.8,1130.0,1131.5,2200,4000
2024-03-19,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.58,437.07,0.0,3.8,5.15,438.8,1130.0,1131.5,2200,4000
2024-03-20,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.56,398.42,0.0,8.0,4.7,402.4,1130.0,1131.5,2200,4000
2024-03-21,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.53,356.79,0.0,2.2,4.38,363.0,1130.0,1131.5,2200,4000
2024-03-22,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.51,324.09,0.0,3.0,4.42,331.9,1130.0,1131.5,2200,4000
2024-03-23,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.54,365.71,46.2,7.2,4.71,371.5,1130.0,1131.5,2200,4000
2024-03-24,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.58,448.96,0.0,2.4,5.06,449.9,1130.0,1131.5,2200,4000
2024-03-25,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.58,437.07,0.0,4.4,4.82,438.8,1130.0,1131.5,2200,4000
2024-03-26,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.56,407.34,0.0,6.3,5.33,410.8,1130.0,1131.5,2200,4000
2024-03-27,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.55,383.55,11.4,6.4,4.98,388.4,1130.0,1131.5,2200,4000
2024-03-28,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.53,359.77,5.1,7.5,4.52,365.8,1130.0,1131.5,2200,4000
2024-03-29,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.52,333.01,0.0,8.0,4.23,340.4,1130.0,1131.5,2200,4000
2024-03-30,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.5,309.22,0.0,9.0,4.18,317.6,1130.0,1131.5,2200,4000
2024-03-31,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.49,295.25,6.9,11.3,4.03,304.2,1130.0,1131.5,2200,4000
2024-04-01,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.5,303.27,4.3,10.8,4.32,311.9,1130.0,1131.5,2200,4000
2024-04-02,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.57,416.26,7.3,9.0,4.66,419.2,1130.0,1131.5,2200,4000
2024-04-03,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.9,1260.66,24.7,8.4,11.05,1183.6,1130.0,1131.5,2200,4000
2024-04-04,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1127.2,2461.86,10.4,7.7,12.57,2220.5,1130.0,1131.5,2200,4000
2024-04-05,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1127.19,2423.21,0.9,6.0,13.93,2187.7,1130.0,1131.5,2200,4000
2024-04-06,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1127.0,1590.7,0.1,5.4,14.25,1472.5,1130.0,1131.5,2200,4000
2024-04-07,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.87,1141.73,0.0,8.6,10.13,1078.5,1130.0,1131.5,2200,4000
2024-04-08,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.78,894.95,0.0,10.7,8.61,858.2,1130.0,1131.5,2200,4000
2024-04-09,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.72,746.29,0.1,14.9,7.81,723.9,1130.0,1131.5,2200,4000
2024-04-10,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.68,645.2,3.1,16.8,6.47,631.6,1130.0,1131.5,2200,4000
2024-04-11,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.64,556.0,4.1,17.2,5.64,549.5,1130.0,1131.5,2200,4000
2024-04-12,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.62,517.35,21.4,15.6,5.92,513.7,1130.0,1131.5,2200,4000
2024-04-13,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.69,663.04,0.2,12.5,6.86,648.0,1130.0,1131.5,2200,4000
2024-04-14,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.81,978.2,0.0,13.7,8.89,932.9,1130.0,1131.5,2200,4000
2024-04-15,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.84,1076.32,0.0,18.8,10.41,1020.4,1130.0,1131.5,2200,4000
2024-04-16,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.78,880.09,0.0,16.8,8.37,844.9,1130.0,1131.5,2200,4000
2024-04-17,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.71,716.56,13.6,14.6,6.46,696.8,1130.0,1131.5,2200,4000
2024-04-18,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.66,597.63,0.0,18.3,6.32,587.9,1130.0,1131.5,2200,4000
2024-04-19,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.61,505.46,2.9,11.5,5.53,502.7,1130.0,1131.5,2200,4000
2024-04-20,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.59,460.86,0.7,13.1,5.71,461.1,1130.0,1131.5,2200,4000
2024-04-21,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.56,413.28,0.0,9.3,4.87,416.4,1130.0,1131.5,2200,4000
2024-04-22,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.54,374.63,0.0,8.4,4.55,379.9,1130.0,1131.5,2200,4000
2024-04-23,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.52,341.93,0.0,11.7,4.45,348.9,1130.0,1131.5,2200,4000
2024-04-24,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.5,309.22,0.0,16.4,4.17,317.6,1130.0,1131.5,2200,4000
2024-04-25,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.48,279.49,0.0,11.9,3.63,289.0,1130.0,1131.5,2200,4000
2024-04-26,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.46,259.27,0.0,10.2,3.78,269.5,1130.0,1131.5,2200,4000
2024-04-27,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.45,245.29,1.7,10.8,3.59,255.9,1130.0,1131.5,2200,4000
2024-04-28,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.45,237.27,0.0,17.3,3.85,248.1,1130.0,1131.5,2200,4000
2024-04-29,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.44,229.54,0.2,22.3,3.96,240.6,1130.0,1131.5,2200,4000
2024-04-30,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.44,222.99,0.0,21.4,3.3,234.2,1130.0,1131.5,2200,4000
2024-05-01,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.43,220.02,1.1,20.1,3.3,231.3,1130.0,1131.5,2200,4000
2024-05-02,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.42,203.97,0.0,21.6,3.21,215.5,1130.0,1131.5,2200,4000
2024-05-03,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.41,189.69,0.0,20.2,3.14,201.4,1130.0,1131.5,2200,4000
2024-05-04,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.41,195.05,12.5,10.7,3.18,206.7,1130.0,1131.5,2200,4000
2024-05-05,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.42,198.61,11.9,13.5,3.32,210.2,1130.0,1131.5,2200,4000
2024-05-06,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.42,200.1,7.0,18.8,3.51,211.7,1130.0,1131.5,2200,4000
2024-05-07,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.46,257.48,20.5,19.2,3.5,267.8,1130.0,1131.5,2200,4000
2024-05-08,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.47,261.05,0.1,21.7,3.48,271.2,1130.0,1131.5,2200,4000
2024-05-09,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.47,267.0,1.0,18.0,3.46,277.0,1130.0,1131.5,2200,4000
2024-05-10,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.51,330.03,6.3,13.5,4.51,337.5,1130.0,1131.5,2200,4000
2024-05-11,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.49,293.76,1.2,11.8,4.27,302.8,1130.0,1131.5,2200,4000
2024-05-12,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.52,338.95,5.4,12.9,4.0,346.0,1130.0,1131.5,2200,4000
2024-05-13,YR-QTX,青铜峡,黄河,黄河干流,37.884,105.992,trunk,1126.54,374.63,0.0,14.5,4.22,379.9,1130.0,1131.5,2200,4000
